0,0,0,2015/06/12-01:43:35
0,0,0,2015/06/12-04:08:19
0,0,0,2015/06/14-06:25:18
0,0,0,2015/06/14-08:58:01
0,0,0,2015/06/14-10:00:14
0,0,0,2015/06/14-02:16:33
0,0,0,2015/06/14-02:39:56
0,0,0,2015/06/27-03:15:36
0,0,0,2015/07/07-02:21:32
0,0,0,2015/07/07-02:55:54
0,0,0,2015/07/07-03:53:30
0,0,0,2015/07/07-11:10:10
0,0,0,2015/07/07-01:00:29
0,0,0,2015/07/08-01:59:09
0,0,0,2015/07/08-02:30:16
0,0,0,2015/07/08-03:59:16
0,0,0,2015/07/16-03:13:30
0,0,0,2015/07/16-04:44:51
0,0,0,2015/07/16-04:55:40
0,0,0,2015/07/21-03:32:45
0,0,0,2015/07/22-04:12:29
0,0,0,2015/07/22-04:15:41
0,0,0,2015/07/22-04:40:52
0,0,0,2015/07/22-05:09:52
0,0,0,2015/07/23-10:14:16
0,0,0,2015/07/23-10:48:30
0,0,0,2015/07/23-11:47:13
0,0,0,2015/07/23-12:22:54
0,0,0,2015/07/23-03:19:17
0,0,0,2015/07/24-01:36:01
0,0,0,2015/07/24-03:40:19
0,0,0,2015/07/25-11:19:16
0,0,0,2015/07/25-11:34:52
0,0,0,2015/07/25-12:45:09
0,0,0,2015/07/26-04:51:02
0,0,0,2015/07/26-06:43:20
0,0,0,2015/07/26-07:01:38
0,0,0,2015/07/26-09:15:10
0,0,0,2015/07/26-09:53:41
0,0,0,2015/07/26-10:18:14
0,0,0,2015/07/26-12:12:58
0,0,0,2015/07/26-12:39:35
0,0,0,2015/07/28-05:58:50
0,0,0,2015/07/28-05:59:18
0,0,0,2015/08/01-10:59:11
0,0,0,2015/08/03-01:59:28
0,0,0,2015/08/03-02:43:25
0,0,0,2015/08/05-02:17:53
0,0,0,2015/08/05-02:42:24
0,0,0,2015/08/05-04:11:49
0,0,0,2015/08/05-11:34:48
0,0,0,2015/08/05-11:55:11
0,0,0,2015/08/05-12:20:20
0,0,0,2015/08/07-10:54:13
0,0,0,2015/08/07-10:54:29
0,0,0,2015/08/07-12:11:58
0,0,0,2015/08/07-01:23:05
0,0,0,2015/08/08-03:18:23
0,0,0,2015/08/08-03:53:16
0,0,0,2015/08/08-04:40:03
0,0,0,2015/08/08-08:11:57
0,0,0,2015/08/08-09:11:00
0,0,0,2015/08/08-10:14:47
0,0,0,2015/08/08-11:01:30
0,0,0,2015/08/08-01:26:28
0,0,0,2015/08/09-02:34:49
0,0,0,2015/08/09-02:18:48
0,0,0,2015/08/10-11:41:24
0,0,0,2015/08/10-12:00:14
0,0,0,2015/08/11-12:59:22
0,0,0,2015/08/11-01:31:05
0,0,0,2015/08/14-10:40:17
0,0,0,2015/08/14-10:45:50
0,0,0,2015/08/14-11:54:29
0,0,0,2015/08/14-12:35:48
0,0,0,2015/08/14-02:39:33
0,0,0,2015/08/15-04:42:30
0,0,0,2015/08/15-05:18:16
0,0,0,2015/08/15-12:24:12
0,0,0,2015/08/15-12:36:16
0,0,0,2015/08/15-01:11:52
0,0,0,2015/08/15-01:19:11
0,0,0,2015/08/15-03:51:35
0,0,0,2015/08/15-04:12:11
0,0,0,2015/08/15-05:04:45
0,0,0,2015/08/16-01:58:41
0,0,0,2015/08/16-03:05:01
0,0,0,2015/08/16-03:39:36
0,0,0,2015/08/16-04:17:44
0,0,0,2015/08/16-04:36:17
0,0,0,2015/08/16-06:12:45
0,0,0,2015/08/16-08:52:24
0,0,0,2015/08/16-10:21:40
0,0,0,2015/08/16-11:49:15
0,0,0,2015/08/16-12:08:27
0,0,0,2015/08/16-12:38:21
0,0,0,2015/08/16-01:19:26
0,0,0,2015/08/21-09:35:58
0,0,0,2015/08/21-12:29:25
0,0,0,2015/08/23-11:13:26
0,0,0,2015/08/23-03:10:04
0,0,0,2015/08/23-03:14:12
0,0,0,2015/08/24-10:16:07
0,0,0,2015/08/24-02:08:29
0,0,0,2015/08/24-03:18:43
0,0,0,2015/08/24-04:18:47
0,0,0,2015/08/25-01:55:16
0,0,0,2015/08/25-02:49:12
0,0,0,2015/08/25-03:31:35
0,0,0,2015/08/25-11:04:57
0,0,0,2015/08/26-10:14:29
0,0,0,2015/08/26-11:04:49
0,0,0,2015/08/26-01:31:36
0,0,0,2015/08/26-02:28:11
0,0,0,2015/08/27-12:15:42
0,0,0,2015/08/29-11:13:19
0,0,0,2015/08/29-11:46:14
0,0,0,2015/08/29-12:15:59
0,0,0,2015/08/29-02:21:12
0,0,0,2015/08/29-02:58:11
0,0,0,2015/08/29-03:48:16
0,0,0,2015/08/30-02:54:53
0,0,0,2015/08/30-03:55:21
0,0,0,2015/08/30-04:22:42
0,0,0,2015/08/30-05:38:50
0,0,0,2015/08/30-07:31:30
0,0,0,2015/08/30-08:04:23
0,0,0,2015/08/30-09:25:49
0,0,0,2015/08/30-12:08:06
0,0,0,2015/08/30-01:04:33
0,0,0,2015/08/30-01:27:41
0,0,0,2015/08/30-03:08:25
0,0,0,2015/09/01-11:36:51
0,0,0,2015/09/26-09:37:50
0,0,0,2015/09/26-09:45:50
0,0,0,2015/09/26-09:53:02
0,0,0,2015/09/26-10:57:41
0,0,0,2015/09/26-12:00:07
0,0,0,2015/09/26-12:26:49
0,0,0,2015/09/26-02:58:58
0,0,0,2015/09/28-01:12:58
0,0,0,2015/09/28-03:14:58
0,0,0,2015/09/29-10:56:17
0,0,0,2015/09/29-11:06:29
0,0,0,2015/09/29-12:50:37
0,0,0,2015/09/29-01:03:53
0,0,0,2015/09/29-01:15:58
0,0,0,2015/09/29-01:59:14
0,0,0,2015/09/29-04:19:49
0,0,0,2015/09/29-05:03:51
0,0,0,2015/09/30-04:55:24
0,0,0,2015/10/01-02:19:35
0,0,0,2015/10/01-03:34:28
0,0,0,2015/10/01-01:13:28
0,0,0,2015/10/02-12:18:03
0,0,0,2015/10/02-01:04:28
0,0,0,2015/10/02-01:07:45
0,0,0,2015/10/02-01:22:31
0,0,0,2015/10/02-05:15:09
0,0,0,2015/10/03-02:42:04
0,0,0,2015/10/03-03:19:06
0,0,0,2015/10/04-01:35:17
0,0,0,2015/10/04-01:56:31
0,0,0,2015/10/04-02:45:13
0,0,0,2015/10/04-03:01:50
0,0,0,2015/10/04-03:27:05
0,0,0,2015/10/04-03:37:36
0,0,0,2015/10/04-03:40:55
0,0,0,2015/10/04-03:48:34
0,0,0,2015/10/04-04:26:24
0,0,0,2015/10/04-11:12:31
0,0,0,2015/10/05-12:38:58
0,0,0,2015/10/05-02:06:10
0,0,0,2015/10/05-02:06:46
0,0,0,2015/10/05-03:10:50
0,0,0,2015/10/05-03:41:32
0,0,0,2015/10/05-04:22:47
0,0,0,2015/10/05-05:18:03
0,0,0,2015/10/06-04:43:53
0,0,0,2015/10/06-04:45:54
